particle_id,time_s,x_um,y_um
194,10.5,1992.1059637912672,157.1405750798722
194,11.0,1990.4806644880173,160.00544662309366
194,11.5,1985.16006097561,168.5276930894309
194,12.0,1979.4901490947816,178.69142705005322
194,12.5,1974.3985307621667,184.99196510560148
194,13.0,1985.2741545893718,200.93961352657004
194,13.5,1999.8571765816805,205.53706326723324
194,14.0,2000.1950686641694,194.6176654182272
194,14.5,2019.5581257413996,181.3582443653618
194,15.0,2031.1365740740737,187.02430555555554
194,15.5,2038.502024291498,178.97351551956814
194,16.0,2062.1129541864134,180.1421800947867
194,16.5,2078.3125,202.9433333333333
194,17.0,2063.873134328358,214.8917910447761
194,17.5,2063.578571428571,219.41190476190474
194,18.0,2053.7637362637365,242.1510989010989
194,18.5,2057.9852045256744,242.055047867711
194,19.0,2060.222746331237,267.42837176799435
194,19.5,2033.1844008264463,255.07317493112947
194,20.0,2051.593201754386,260.32346491228066
194,20.5,2037.6914414414412,244.4831081081081
194,21.0,2052.9991610738257,230.48517897091722
194,21.5,2029.3198924731182,237.99462365591395
194,22.0,2042.0006613756614,200.98214285714283
194,22.5,2041.7420789930554,207.70182291666669
194,23.0,2061.4089912280697,184.03947368421055
194,23.5,2063.3989197530864,178.227237654321
195,9.0,1888.1408045977012,65.38218390804597
195,9.5,1904.75,70.9375
195,10.0,1910.1504629629628,69.55150462962963
195,10.5,1915.2817919075144,77.1266859344894
195,11.0,1914.2083333333333,82.30357142857143
195,11.5,1917.50786163522,89.77987421383646
195,12.0,1917.7317792068595,89.15058949624864
195,12.5,1919.9743589743591,91.14209401709401
195,13.0,1923.9596518987341,89.87605485232066
195,13.5,1932.996424642464,84.0951595159516
195,14.0,1951.551978114478,90.9648569023569
195,14.5,1960.7102763385142,103.95077720207254
195,15.0,1956.0361681329423,105.49975562072335
195,15.5,1967.1706758304697,110.63144329896907
195,16.0,1977.3278158295282,124.28557838660578
195,16.5,1968.2513227513227,130.21825396825398
195,17.0,1976.2180603948896,133.99535423925667
195,17.5,1979.5118074477748,142.18778383287918
195,18.0,1971.4451331496784,149.11501377410468
195,18.5,1975.9888059701493,140.32587064676616
195,19.0,1979.5992509363293,131.3698501872659
195,19.5,1978.2291666666665,143.91066384180792
195,20.0,1985.3879706152431,144.2206152433425
195,20.5,1992.540822072072,139.893018018018
195,21.0,2012.3415242165242,137.42521367521368
195,21.5,2021.0631197559114,128.14740655987794
195,22.0,2009.8690728945505,127.11252653927814
195,22.5,2019.4969378827645,110.0962379702537
195,23.0,2018.5060720268004,106.87395309882746
195,23.5,2009.4951083158628,99.39814814814812
195,24.0,2027.8095497458241,94.16394335511983
195,24.5,2022.1183800623048,108.06464174454828
195,25.0,2018.7653446647778,116.87440982058544
195,25.5,2021.3563829787233,134.00455927051672
195,26.0,2012.013888888889,144.6561930783242
195,26.5,2013.2825854700855,108.95833333333334
195,27.0,2011.3924172440338,152.5240569668976
195,27.5,2007.235644257703,140.98039215686273
195,28.0,2021.8667898193758,122.5297619047619
195,28.5,2031.8360711841203,132.7455509924709
209,10.0,1666.907894736842,775.9466374269006
209,10.5,1675.4074279379156,746.3821138211381
209,11.0,1664.424486803519,745.5535190615836
209,11.5,1670.4673423423424,746.8937687687686
209,12.0,1670.3988730723606,731.2307236061685
209,12.5,1667.6299435028247,739.340395480226
209,13.0,1661.534090909091,733.8873106060606
209,13.5,1664.5586854460091,755.2805164319249
209,14.0,1666.921296296296,772.74360670194
209,14.5,1658.4643377001453,756.9905385735079
239,12.0,464.054203539823,920.3263274336282
239,12.5,521.6094147582696,918.7802162849871
239,13.0,569.3807339449542,926.6335372069317
239,13.5,622.6532421479229,929.5212765957447
239,14.0,675.4946319018404,931.4647239263803
239,14.5,732.5169801462904,929.6956635318703
239,15.0,788.3982843137254,927.4240196078431
239,15.5,836.2486645299145,904.6006944444445
239,16.0,884.2417800453513,883.6153628117913
239,16.5,925.7386363636364,861.8956611570247
239,17.0,965.3574346405228,847.5
239,17.5,998.3622112211219,826.6728547854784
239,18.0,1030.9988425925924,818.0717592592591
239,18.5,1079.2854938271605,822.5925925925925
239,19.0,1131.0936370209688,819.5589298626174
239,19.5,1184.2153047989623,818.7370298313876
239,20.0,1238.1543715846992,820.22131147541
239,20.5,1293.297821969697,822.2892992424242
239,21.0,1348.5882604970006,822.8652527849185
255,13.0,1952.9499999999998,365.4333333333333
255,13.5,1993.8970076548364,350.53235908141966
255,14.0,2000.0240384615383,309.60737179487177
255,14.5,2001.598639455782,251.7580782312925
255,15.0,1965.2295353982302,265.72916666666663
255,15.5,1911.48849294729,280.1781737193764
255,16.0,1870.0549450549452,291.85073260073256
255,16.5,1888.8112745098035,293.2125350140056
255,17.0,1915.2541035353534,282.4621212121212
255,17.5,1943.6399051490514,233.69241192411923
255,18.0,1963.9375,183.1
273,14.0,1183.6770833333335,598.7256944444445
273,14.5,1177.9603494623655,568.578629032258
273,15.0,1180.9777980535277,534.0632603406325
273,15.5,1179.1850104821801,500.1546121593291
273,16.0,1183.1593038821954,473.6362115127175
273,16.5,1191.9102031394275,430.10156971375807
273,17.0,1186.4763969171483,395.03251445086704
273,17.5,1199.6055555555554,360.15277777777777
273,18.0,1203.2698675496688,332.34685430463577
273,18.5,1216.0961272475793,313.3869294605809
273,19.0,1207.265625,300.43692129629625
279,14.5,1528.6257309941518,265.8406432748538
279,15.0,1535.923611111111,239.13541666666669
279,15.5,1533.7614678899083,225.1414373088685
279,16.0,1516.5897435897434,228.27884615384616
279,16.5,1496.5811965811965,219.77564102564102
279,17.0,1495.8117816091951,198.00287356321834
279,17.5,1516.350911458333,196.97916666666663
279,18.0,1523.2399425287354,213.9870689655172
279,18.5,1508.6448598130842,229.05763239875387
279,19.0,1495.9070796460176,209.83407079646017
283,15.0,1664.3325242718447,730.844120819849
283,15.5,1650.4870624048706,705.7267884322678
283,16.0,1628.579365079365,727.6097883597884
283,16.5,1615.5959302325582,739.1339631782945
283,17.0,1604.3506944444446,756.2777777777778
283,17.5,1592.5833333333333,749.8323170731708
283,18.0,1585.377906976744,769.3895348837209
283,18.5,1579.0348775292864,788.1083599574014
283,19.0,1617.2109304426376,782.7506775067751
283,19.5,1619.1753112033193,764.75622406639
283,20.0,1638.2347020933976,775.8071658615137
283,20.5,1676.1505255255256,761.3006756756756
283,21.0,1700.997869318182,764.034090909091
285,15.0,2391.6988831615117,615.1975945017182
285,15.5,2385.3381809787625,611.3042474607571
285,16.0,2392.5056306306305,613.3239489489489
285,16.5,2389.3335406301826,624.021558872305
285,17.0,2386.1954732510285,627.5216049382716
285,17.5,2386.869596541787,627.790585975024
285,18.0,2388.213706407137,627.749391727494
285,18.5,2383.8291579679885,623.2794015309672
285,19.0,2383.748836126629,620.2700186219739
285,19.5,2387.6855123674914,620.9687868080093
285,20.0,2384.5475638051043,620.9773781902552
285,20.5,2379.013480392157,609.3344056372548
285,21.0,2381.1209045584046,613.1552706552706
285,21.5,2375.6920379537955,606.612004950495
285,22.0,2382.575520833333,608.7760416666666
285,22.5,2374.6774193548385,611.1770353302611
285,23.0,2389.413357400722,624.1380866425992
285,23.5,2389.4489247311826,629.1248506571087
338,18.5,1214.5908408408407,295.01126126126127
338,19.0,1218.3924349881797,282.3758865248227
338,19.5,1215.9235905044509,258.879821958457
338,20.0,1232.493842364532,223.30049261083744
338,20.5,1235.297239915074,206.63747346072185
338,21.0,1240.4166666666667,172.40162037037035
338,21.5,1227.6358695652173,145.68840579710144
338,22.0,1213.7448132780085,114.42168049792531
338,22.5,1202.8108723958333,76.171875
338,23.0,1186.5284974093263,47.87888601036269
338,23.5,1176.455745341615,17.325310559006212
386,21.5,1997.7053357314148,1254.9775179856115
386,22.0,1984.8364197530861,1268.1265432098764
386,22.5,1974.2738095238096,1281.890873015873
386,23.0,1964.2889908256882,1285.5217889908258
386,23.5,1960.255376344086,1288.942652329749
386,24.0,1981.0618846694795,1296.6086497890296
386,24.5,2016.8924936386768,1341.208651399491
386,25.0,1981.25,1334.2296918767506
386,25.5,1970.3772522522522,1322.3986486486488
386,26.0,1977.5860215053763,1336.7325268817203
467,26.0,1435.9615384615383,964.6351084812623
467,26.5,1442.9984423676012,934.392523364486
467,27.0,1444.9641280353198,876.5342163355408
467,27.5,1420.0998622589532,867.2830578512396
467,28.0,1420.8026755852843,878.7527870680044
467,28.5,1425.7891156462583,899.2261904761904
467,29.0,1414.8970588235295,920.0245098039215
467,29.5,1409.5407196969697,919.5801767676767
467,30.0,1410.5289115646258,946.4047619047618
467,30.5,1391.4365942028985,947.3876811594203
521,29.0,647.6730769230769,706.5961538461538
521,29.5,646.8399999999999,710.435
521,30.0,667.5499375780273,753.3871722846442
521,30.5,678.4862637362637,762.5760073260072
521,31.0,699.906798245614,752.593201754386
521,31.5,681.4077287066245,761.4300736067297
521,32.0,682.8005162241889,771.3679941002948
521,32.5,660.4988052568697,785.6944444444445
521,33.0,657.7869689542483,799.6691176470588
521,33.5,648.1174136321195,818.7441643323996
521,34.0,657.1107456140351,821.937134502924
521,34.5,662.1976817042606,839.6130952380952
521,35.0,656.784379671151,832.7821375186845
521,35.5,676.0666167664671,846.7327844311377
521,36.0,678.3203125,848.4706439393939
521,36.5,697.888497652582,860.4084507042253
521,37.0,691.5510366826156,855.0159489633174
521,37.5,702.3208841463415,858.4540142276422
521,38.0,701.2376237623762,832.9826732673267
521,38.5,723.4943693693692,815.3468468468468
521,39.0,750.9046345811053,844.367201426025
523,29.0,1049.9642857142858,537.8888888888888
523,29.5,1052.4546413502107,572.3291139240506
523,30.0,1054.6826625386998,621.9917440660474
523,30.5,1058.2864050056883,675.1279863481228
523,31.0,1059.6739130434783,722.9272342995168
523,31.5,1059.6194225721783,771.522309711286
523,32.0,1064.4682835820895,819.5055970149253
523,32.5,1069.1440677966102,860.2584745762713
523,33.0,1069.9527491408933,888.4385738831613
523,33.5,1074.248120300752,935.2380952380952
526,29.0,2032.721264367816,127.90229885057471
526,29.5,2044.606545961003,109.20148560817084
526,30.0,2048.3992537313434,116.2910447761194
526,30.5,2057.4029680365297,97.9337899543379
526,31.0,2083.213229859571,100.0970066518847
526,31.5,2080.714900947459,111.11541774332471
526,32.0,2088.156746031746,117.20833333333333
526,32.5,2087.9556354916067,130.81984412470024
526,33.0,2083.015402843602,128.79739336492892
526,33.5,2077.7222842261904,119.83537946428571
526,34.0,2060.912162162162,134.0033783783784
526,34.5,2051.7901234567903,129.2476851851852
526,35.0,2054.619949494949,140.33585858585857
526,35.5,2041.2902388369675,156.81334371754932
526,36.0,2048.0045871559632,206.2117737003058
535,30.0,2353.9651553316535,864.6599496221663
535,30.5,2350.2692495126703,817.8849902534113
535,31.0,2348.1001529051987,776.0053516819571
535,31.5,2342.498285322359,747.448559670782
535,32.0,2330.140518084066,708.9540566959921
535,32.5,2316.2438271604933,694.9907407407408
535,33.0,2268.8992214532873,706.6472029988465
535,33.5,2225.209991158267,716.2013704686117
535,34.0,2180.4644808743165,712.6755464480874
535,34.5,2133.5929863147603,712.2336265884653
541,30.0,414.62425595238085,116.91220238095238
541,30.5,395.40887850467294,101.15264797507788
541,31.0,390.809811827957,77.14381720430107
541,31.5,402.1714743589743,57.83653846153846
541,32.0,410.0165343915344,51.4318783068783
541,32.5,423.8060224089635,49.01260504201681
541,33.0,440.3933566433567,57.51748251748252
541,33.5,443.89784946236557,70.69220430107526
541,34.0,431.20943952802355,88.86430678466077
541,34.5,420.37073490813646,94.72440944881889
541,35.0,399.5014245014244,87.27920227920228
541,35.5,396.2028985507246,86.98550724637681
541,36.0,383.6264124293785,81.17937853107344
