particle_id,time_s,x_um,y_um
1249,104.0,911.6381396957122,300.71058091286307
1249,104.5,892.8202247191011,343.7602996254682
1249,105.0,884.2708333333331,382.5698138297872
1249,105.5,884.7179487179487,400.7602564102564
1249,106.0,883.1350720949956,358.1520356234097
1249,106.5,890.5086580086579,312.3787878787879
1249,107.0,894.0100849256899,307.4880573248408
1249,107.5,906.3776276276276,323.2216591591592
1249,108.0,891.5419501133786,358.25018896447466
1249,108.5,893.8565292096221,385.06872852233676
1249,109.0,915.64725627554,409.84311150029185
1249,109.5,937.8869529983792,440.6624797406807
1249,110.0,949.3126247504989,460.2994011976048
1249,110.5,972.8767230576441,468.34508145363407
1249,111.0,987.3829134366924,481.8273578811369
1249,111.5,1015.7241490044958,492.9134553628773
1249,112.0,1052.5006764069262,502.38568722943717
1249,112.5,1073.7394425675675,520.6573761261261
1249,113.0,1100.3367433930093,536.8382352941177
1249,113.5,1124.3463444857496,542.0631970260223
1249,114.0,1147.643576080521,560.1509769094139
1249,114.5,1184.194393099199,548.7068699938385
1249,115.0,1201.4476744186047,532.3614341085271
1249,115.5,1212.1651090342677,519.8393691588785
1249,116.0,1225.2473958333333,505.79318576388886
1249,116.5,1249.1682974559687,496.1252446183953
1249,117.0,1274.093371574251,480.45411089866155
1249,117.5,1294.523569023569,449.6052188552188
1249,118.0,1323.0153508771928,425.7392178362573
1249,118.5,1337.310775540641,406.6396346010439
1249,119.0,1347.279311520109,379.0226653033401
1249,119.5,1363.3120113717127,350.08173418621175
1256,104.5,1174.6029082774048,1233.3184190902311
1256,105.0,1174.855919003115,1182.3082165109033
1256,105.5,1162.4186991869917,1132.6615853658536
1256,106.0,1148.8481620718462,1089.1791979949876
1256,106.5,1144.2301477377653,1043.4222068328716
1256,107.0,1153.4940778341793,1002.1192893401014
1256,107.5,1183.1033091202582,972.8742937853106
1256,108.0,1217.0023809523807,933.5095238095238
1256,108.5,1245.6272893772893,906.9578754578754
1256,109.0,1247.7833333333333,872.8712962962961
1256,109.5,1226.0536024305554,828.3919270833333
1261,104.5,575.414644012945,80.07483818770226
1261,105.0,575.3015873015872,80.04166666666666
1261,105.5,575.2777777777777,80.08578431372548
1261,106.0,575.3175566343042,80.08495145631068
1261,106.5,575.3661003236246,80.13349514563106
1261,107.0,575.4395833333333,80.04791666666665
1261,107.5,575.5788177339901,80.07594417077175
1261,108.0,575.3887559808612,80.19338118022327
1261,108.5,575.1708333333333,80.075
1261,109.0,575.2624198717948,80.04206730769229
1261,109.5,575.3341584158416,80.12376237623762
1261,110.0,575.3229665071771,79.89234449760765
1261,110.5,575.2425373134329,80.12852404643448
1261,111.0,575.3502415458937,80.1952495974235
1261,111.5,575.2777777777777,80.16544117647058
1261,112.0,575.221807628524,80.07462686567165
1261,112.5,575.1354166666666,80.14375
1261,113.0,575.2777777777778,79.97987117552334
1261,113.5,575.3502415458937,80.1952495974235
1261,114.0,575.2777777777777,80.08578431372548
1261,114.5,575.3502415458937,80.1952495974235
1261,115.0,575.5788177339901,80.07594417077175
1261,115.5,575.2621951219512,80.14837398373983
1261,116.0,575.3015873015872,80.04166666666666
1261,116.5,575.4909240924092,79.94224422442244
1261,117.0,575.3321540880503,80.28498427672956
1261,117.5,575.2425373134329,80.12852404643448
1261,118.0,575.21642394822,80.11326860841423
1261,118.5,575.2649676375404,80.07281553398059
1261,119.0,575.2777777777777,80.08578431372548
1261,119.5,575.2001633986927,79.96119281045752
1261,120.0,575.3661003236246,80.13349514563106
1261,120.5,575.6654530744336,79.90088996763754
1261,121.0,576.3279857397504,79.02629233511585
